0,0,0,0,0,0,0,0,0
0.1,0.044259821545702197,-0.2809593276519693,7.5703002007127656e-06,-0.00010112079998884324,-0.0,6.72855092e-05,0.0,0.0
0.2,0.08808252309182743,-0.28094063073008185,7.804526050094264e-06,-0.00010111854836119947,-0.0,6.72855092e-05,-3.089918449270517e-07,0.0
0.3,0.13147239384107492,-0.28092155896498544,8.036433861140176e-06,-0.00010111625159204329,-0.0,6.72855092e-05,-6.149320165665298e-07,0.0
0.4,0.1744336806775375,-0.2809021270792619,8.2660463398639e-06,-0.00010111391145438162,-0.0,6.72855092e-05,-9.178504592021888e-07,0.0
0.5,0.21697058861182036,-0.28088234943508644,8.493385972973346e-06,-0.0001011115296778185,-0.0,6.72855092e-05,-1.217776821678177e-06,0.0
0.6,0.259087281220284,-0.28086224004197136,8.718475029973434e-06,-0.00010110910794948748,-0.0,6.72855092e-05,-1.5147404605065514e-06,0.0
0.7,0.30078788107852716,-0.2808418125643571,8.941335565247404e-06,-0.00010110664791496599,-0.0,6.72855092e-05,-1.8087704429337711e-06,0.0
0.8,0.342076470189222,-0.28082108032904035,9.161989420117067e-06,-0.00010110415117916971,-0.0,6.72855092e-05,-2.0998955499669807e-06,0.0
0.9,0.38295709040441256,-0.2808000563324572,9.380458224882654e-06,-0.00010110161930722981,-0.0,6.72855092e-05,-2.3881442793608617e-06,0.0
1.0,0.4234337438423811,-0.2807787532478087,9.596763400841913e-06,-0.00010109905382535098,-0.0,6.72855092e-05,-2.6735448485658328e-06,0.0
1.1,0.4635103932991887,-0.28075718343204703,9.810926162289438e-06,-0.00010109645622165276,-0.0,6.72855092e-05,-2.956125197638326e-06,0.0
1.2,0.5031909626549889,-0.2807353589327118,1.0022967518495742e-05,-0.00010109382794699287,-0.0,6.72855092e-05,-3.235912992113882e-06,0.0
1.3,0.5424793372752151,-0.2807132914946305,1.0232908275667012e-05,-0.00010109117041577407,-0.0,6.72855092e-05,-3.512935625843754e-06,0.0
1.4,0.5813793644067354,-0.2806909925664786,1.0440769038885248e-05,-0.00010108848500673426,-0.0,6.72855092e-05,-3.787220223795723e-06,0.0
1.5,0.6198948535690699,-0.28066847330720607,1.0646570214029293e-05,-0.00010108577306372028,-0.0,6.72855092e-05,-4.058793644819785e-06,0.0
1.6,0.65802957694076,-0.2806457445923305,1.0850332009676971e-05,-0.00010108303589644594,-0.0,6.72855092e-05,-4.327682484379357e-06,0.0
1.7,0.6957872697409796,-0.28062281702010133,1.1052074438988455e-05,-0.00010108027478123421,-0.0,6.72855092e-05,-4.5939130772486474e-06,0.0
1.8,0.7331716306064727,-0.2805997009175394,1.1251817321571223e-05,-0.00010107749096174467,-0.0,6.72855092e-05,-4.857511500176803e-06,0.0
1.9,0.7701863219639036,-0.28057640634634795,1.1449580285326665e-05,-0.00010107468564968526,-0.0,6.72855092e-05,-5.118503574519433e-06,0.0
2.0,0.8068349703976981,-0.2805529431087054,1.1645382768278768e-05,-0.00010107186002550998,-0.0,6.72855092e-05,-5.3769148688380945e-06,0.0
2.1,0.8431211670134602,-0.28052932075293846,1.183924402038482e-05,-0.00010106901523910203,-0.0,6.72855092e-05,-5.632770701468326e-06,0.0
2.2,0.8790484677970362,-0.2805055485790783,1.20311831053286e-05,-0.00010106615241044293,-0.0,6.72855092e-05,-5.886096143056755e-06,0.0
2.3,0.9146203939693072,-0.28048163564429945,1.2221218902296094e-05,-0.00010106327263026757,-0.0,6.72855092e-05,-6.13691601906785e-06,0.0
2.4,0.9498404323367807,-0.2804575907682541,1.2409370107734034e-05,-0.00010106037696070652,-0.0,6.72855092e-05,-6.385254912260839e-06,0.0
2.5,0.9847120356380537,-0.2804334225382863,1.2595655237091361e-05,-0.00010105746643591403,-0.0,6.72855092e-05,-6.631137165137296e-06,0.0
2.6,1.0192386228862174,-0.28040913931454875,1.2780092626543848e-05,-0.00010105454206268422,-0.0,6.72855092e-05,-6.874586882359911e-06,0.0
2.7,1.053423579707273,-0.2803847492350071,1.2962700434702198e-05,-0.00010105160482105372,-0.0,6.72855092e-05,-7.11562793314293e-06,0.0
2.8,1.0872702586746243,-0.28036026022034427,1.3143496644303505e-05,-0.00010104865566489232,-0.0,6.72855092e-05,-7.3542839536147365e-06,0.0
2.9,1.1207819796397103,-0.28033567997876435,1.3322499063886607e-05,-0.00010104569552248142,-0.0,6.72855092e-05,-7.590578349153053e-06,0.0
3.0,1.1539620300588458,-0.2803110160106924,1.3499725329451267e-05,-0.00010104272529708014,-0.0,6.72855092e-05,-7.824534296693197e-06,0.0
3.1,1.1868136653163273,-0.28028627561338604,1.367519290610146e-05,-0.00010103974586748054,-0.0,6.72855092e-05,-8.056174747009854e-06,0.0
3.2,1.2193401090438665,-0.2802614658854428,1.384891908967292e-05,-0.00010103675808855051,-0.0,6.72855092e-05,-8.285522426972777e-06,0.0
3.3,1.2515445534364116,-0.2802365937312201,1.4020921008345145e-05,-0.00010103376279176609,-0.0,6.72855092e-05,-8.512599841776863e-06,0.0
3.4,1.2834301595644095,-0.2802116658651606,1.4191215624237924e-05,-0.00010103076078573228,-0.0,6.72855092e-05,-8.737429277146998e-06,0.0
3.5,1.315000057682572,-0.28018668881603326,1.4359819734992785e-05,-0.00010102775285669381,-0.0,6.72855092e-05,-8.960032801518057e-06,0.0
3.6,1.3462573475351924,-0.28016166893107725,1.4526749975339186e-05,-0.00010102473976903424,-0.0,6.72855092e-05,-9.180432268190494e-06,0.0
3.7,1.3772050986580735,-0.2801366123800726,1.4692022818645955e-05,-0.00010102172226576608,-0.0,6.72855092e-05,-9.398649317461871e-06,0.0
3.8,1.4078463506771153,-0.2801115251593137,1.4855654578457929e-05,-0.0001010187010690094,-0.0,6.72855092e-05,-9.61470537873469e-06,0.0
