0,0,0,0,0,0,0,0,0
0.1,-0.9702073399855224,0.5532294319194851,-0.00016594646259568134,-6.613509690634947e-07,-0.0,6.72855092e-05,0.0,0.0
0.2,-1.919220047476312,1.0881651316958154,-0.00016909460961591063,-1.6572802097693893e-06,-0.0,6.945785230498818e-05,6.773325003905361e-06,-3.3794862870764904e-06
0.3,-2.8473266999397477,1.605777134973851,-0.0001721441491319644,-2.5661109926583715e-06,-0.0,7.154816608119304e-05,1.3398683559497413e-05,-6.647222523721389e-06
0.4,-3.7548159617557264,2.1069844745465116,-0.0001750971106603378,-3.3932923717712258e-06,-0.0,7.356168303611748e-05,1.987809031755729e-05,-9.809134320487281e-06
0.5,-4.641976966242506,2.592656862838277,-0.00017795558966685594,-4.1439996958935544e-06,-0.0,7.550325303096537e-05,2.6213560535629968e-05,-1.287083572923375e-05
0.6,-5.509099636217718,3.063616490453044,-0.00018072173972063358,-4.823140356323785e-06,-0.0,7.737737328348222e-05,3.240711274506776e-05,-1.5837639520834233e-05
0.7,-6.356474943636836,3.520639902313096,-0.00018339776431168333,-5.435360955802445e-06,-0.0,7.918821586770858e-05,3.846077098896841e-05,-1.8714568171879663e-05
0.8,-7.184395109935086,3.9644599196119366,-0.00018598590852131545,-5.985055535254383e-06,-0.0,8.093965291866203e-05,4.437656663479351e-05,-2.150636532535927e-05
0.9,-7.993153749539904,4.395767581526431,-0.00018848845070055072,-6.476374558361718e-06,-0.0,8.26352797370206e-05,5.0156539773018897e-05,-2.4217507531202302e-05
1.0,-8.783045959656112,4.815214085505056,-0.0001909076942823911,-6.913234407852291e-06,-0.0,8.427843597517971e-05,5.580274021904061e-05,-2.6852216107522566e-05
1.1,-9.554368359887228,5.2234127090797875,-0.00019324595982849436,-7.299327192968139e-06,-0.0,8.587222507220037e-05,6.131722813999368e-05,-2.941446899316484e-05
1.2,-10.30741908557173,5.620940699638589,-0.0001955055773890876,-7.638130705981093e-06,-0.0,8.741953209157402e-05,6.670207433136107e-05,-3.190801248738565e-05
1.3,-11.04249773890735,6.008341121531924,-0.00019768887923641123,-7.93291839784811e-06,-0.0,8.892304010267588e-05,7.195936017045194e-05,-3.433637279381645e-05
1.4,-11.759905302030457,6.386124652348148,-0.00019979819301621626,-8.186769270030176e-06,-0.0,9.038524523443817e-05,7.709117727518497e-05,-3.670286730379529e-05
1.5,-12.459944016229807,6.75477132224723,-0.0002018358353484889,-8.402577601918147e-06,-0.0,9.180847051824336e-05,8.209962689726788e-05,-3.901061556918869e-05
1.6,-13.14291723141991,7.114732191949696,-0.00020380410589734095,-8.583062451896579e-06,-0.0,9.319487862636063e-05,8.698681907895036e-05,-4.126254992737677e-05
1.7,-13.809129229892488,7.466430966389536,-0.00020570528192060154,-8.730776885417325e-06,-0.0,9.454648360243e-05,9.175487160214998e-05,-4.346142575150439e-05
1.8,-14.458885028216399,7.810265542200879,-0.00020754161330183501,-8.848116896062914e-06,-0.0,9.586516167152014e-05,9.640590875800515e-05,-4.560983130772582e-05
1.9,-15.092490160976798,8.146609488156836,-0.00020931531806108258,-8.937329995884737e-06,-0.0,9.715266120910867e-05,0.00010094205996387575,-4.771019720826291e-05
2.0,-15.710250449841352,8.475813458448297,-0.00021102857833538318,-9.000523459677507e-06,-0.0,9.841061194091167e-05,0.00010536545825355766,-4.9764805454891376e-05
2.1,-16.31247176122209,8.798206539308808,-0.0002126835368159247,-9.039672214615492e-06,-0.0,9.964053343876827e-05,0.00010967823866506075,-5.1775798072169634e-05
2.2,-16.899459755571794,9.114097529983198,-0.00021428229362535596,-9.05662637209357e-06,-0.0,0.00010084384297171376,0.00011388253654876948,-5.3745185333502114e-05
2.3,-17.471519631118554,9.423776159423042,-0.00021582690361623283,-9.053118402918203e-06,-0.0,0.00010202186276589158,0.00011798048581720158,-5.567485358613129e-05
2.4,-18.028955864605226,9.727514240388821,-0.00021731937406966925,-9.030769960365986e-06,-0.0,0.00010317582672201288,0.00012197421715593755,-5.7566572683507344e-05
2.5,-18.57207195136574,10.025566762861715,-0.00021876166277191877,-8.991098358237083e-06,-0.0,0.00010430688663461612,0.00012586585621364088,-5.942200303529704e-05
2.6,-19.101170146839472,10.318172928829958,-0.00022015567644574478,-8.93552271300807e-06,-0.0,0.00010541611795336593,0.00012965752178744814,-6.124270228665627e-05
2.7,-19.616551211401323,10.605557130626329,-0.00022150326951296865,-8.865369760650854e-06,-0.0,0.00010650452512301215,0.00013335132401839903,-6.303013163938026e-05
2.8,-20.118514160169514,10.887929875063534,-0.00022280624316445494,-8.781879359722847e-06,-0.0,0.00010757304653537,0.00013694936261001412,-6.478566182822712e-05
2.9,-20.60735601924755,11.165488655650805,-0.00022406634471394565,-8.686209693030148e-06,-0.0,0.00010862255912374174,0.00014045372508162397,-6.651057876613974e-05
3.0,-21.083371589661475,11.438418775184068,-0.00022528526721253943,-8.57944218058542e-06,-0.0,0.00010965388262754725,0.00014386648506661668,-6.820608887231367e-05
3.1,-21.546853220069995,11.706894120989249,-0.00022646464930118262,-8.462586116778382e-06,-0.0,0.00011066778355253521,0.00014718970066440946,-6.987332409711466e-05
3.2,-21.99809058915273,11.971077895067836,-0.00022760607527926613,-8.336583044698617e-06,-0.0,0.00011166497884978097,0.0001504254128536655,-7.151334665777042e-05
3.3,-22.43737049842201,12.231123301349767,-0.00022871107536826408,-8.202310880431983e-06,-0.0,0.00011264613933471966,0.00015357564397307775,-7.312715349857609e-05
3.4,-22.86497667605524,12.487174192203922,-0.00022978112615028423,-8.060587799924759e-06,-0.0,0.00011361189286568844,0.0001566423962749221,-7.47156804890832e-05
3.5,-23.281189592208957,12.739365676293842,-0.00023081765116240172,-7.91217590070319e-06,-0.0,0.00011456282729984475,0.00015962765055554912,-7.627980637340759e-05
3.6,-23.686286286150867,12.98782468979762,-0.0002318220216286879,-7.757784650364259e-06,-0.0,0.00011549949324286894,0.00016253336486603292,-7.782035648340859e-05
3.7,-24.080540205433117,13.232670532938279,-0.00023279555731292313,-7.598074133340899e-06,-0.0,0.00011642240660753363,0.00016536147330532496,-7.933810622807288e-05
3.8,-24.464221057227714,13.474015373695607,-0.0002337395274760586,-7.433658106999585e-06,-0.0,0.00011733205099501742,0.00016811388489747185,-8.0833784370992e-05
3.9,-24.837594671853328,13.711964720493688,-0.00023465515192357638,-7.265106877665798e-06,-0.0,0.0001182288799117431,0.0001707924825537407,-8.230807610736288e-05
4.0,-25.200922878440768,13.946617865581072,-0.00023554360212896312,-7.092950006697764e-06,-0.0,0.00011911331883351972,0.00017339912211985646,-8.376162595147159e-05
4.1,-25.55446339261232,14.178068300743673,-0.00023640600242055831,-6.9176788562552434e-06,-0.0,0.00011998576712785531,0.00017593563150798325,-8.519504044514878e-05
4.2,-25.898469715986444,14.40640410691431,-0.00023724343122005447,-6.739748983933178e-06,-0.0,0.00012084659984447321,0.00017840380991257816,-8.660889069721514e-05
4.3,-26.233191047264466,14.631708319168276,-0.00023805692232191185,-6.559582394967684e-06,-0.0,0.00012169616938330093,0.00018080542710880167,-8.800371476347076e-05
