70,4555,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
71,4618,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
72,4683,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
73,4767,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
74,4826,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
75,4891,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
76,4959,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
77,5020,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
78,5083,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
79,5163,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
80,5226,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
81,5297,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
82,5358,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
83,5419,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
84,5483,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
85,5562,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
86,5627,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
87,5698,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
88,5769,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
89,5849,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
90,5918,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
91,5970,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
92,6027,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
93,6091,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
94,6160,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
95,6230,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
96,6309,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
97,6372,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
98,6445,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
99,6510,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
100,6555,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
101,6618,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
102,6699,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
103,6763,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
104,6827,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
105,6906,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
106,6954,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
107,7021,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
108,7101,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
109,7167,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
110,7230,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
111,7292,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
112,7356,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
113,7436,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
114,7499,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
115,7562,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
116,7631,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
117,7691,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
118,7755,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
119,7836,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
120,7899,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
121,7969,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
122,8029,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
123,8091,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
124,8159,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
125,8234,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
126,8299,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
127,8385,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
128,8456,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
129,8510,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
130,8577,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
131,8635,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
132,8699,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
133,8763,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
134,8827,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
135,8892,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
136,8988,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
137,9051,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
138,9116,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
139,9166,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
140,9229,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
141,9291,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
142,9372,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
143,9435,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
144,9508,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
145,9565,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
146,9627,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
147,9691,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
148,9771,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
149,9837,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
150,9900,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
151,9965,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
152,10032,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
153,10109,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
154,10172,-2.63568,-17.3282,-5.19265,-3.35777,7.53854,2.60037,19.5948,5.11238
155,10237,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
156,10305,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
157,10364,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
158,10427,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
159,10513,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
160,10570,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
161,10635,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
162,10699,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
163,10763,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
164,10827,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
165,10913,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
166,10977,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
167,11076,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
168,11130,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
169,11182,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
170,11227,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
171,11307,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
172,11373,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
173,11435,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
174,11500,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
175,11581,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
176,11663,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
177,11730,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
178,11778,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
179,11835,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
180,11902,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
181,11965,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
182,12046,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
183,12111,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
184,12170,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
185,12235,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
186,12300,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
187,12367,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
188,12442,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
189,12507,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
190,12580,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
191,12645,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
192,12699,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
193,12781,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
194,12846,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
195,12907,-0.50784,-9.88812,-4.26348,-6.17339,9.93296,0.536815,12.2854,4.02306
196,12973,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
197,13040,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
198,13113,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
199,13180,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
200,13243,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
201,13307,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
202,13372,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
203,13435,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
204,13499,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
205,13584,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
206,13669,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
207,13750,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
208,13794,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
209,13837,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
210,13900,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
211,13980,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
212,14046,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
213,14109,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
214,14187,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
215,14251,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
216,14336,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
217,14386,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
218,14443,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
219,14508,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
220,14572,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
221,14636,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
222,14718,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
223,14780,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
224,14844,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
225,14908,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
226,14972,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
227,15037,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
228,15116,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
229,15184,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
230,15249,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
231,15308,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
232,15372,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
233,15453,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
234,15516,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
235,15583,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
236,15646,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
237,15717,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
238,15780,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
239,15856,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
240,15916,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
241,15984,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
242,16045,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
243,16108,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
244,16173,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
245,16280,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
246,16356,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
247,16399,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
248,16448,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
249,16509,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
250,16573,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
251,16655,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
252,16717,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
253,16785,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
254,16856,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
255,16940,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
256,17004,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
257,17061,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
258,17120,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
259,17181,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
260,17250,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
261,17311,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
262,17398,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
263,17452,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
264,17517,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
265,17580,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
266,17649,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
267,17709,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
268,17788,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
269,17855,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
270,17916,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
271,17980,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
272,18046,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
273,18124,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
274,18190,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
275,18256,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
276,18321,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
277,18387,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
278,18447,0.606518,-0.877245,-1.75026,-3.48203,6.47123,-0.668677,3.7325,1.42122
279,18527,0.713465,-2.49131,-1.48664,-5.307,4.62536,-0.529538,1.62302,1.51692
280,18590,0.713465,-2.49131,-1.48664,-5.307,4.62536,-0.529538,1.62302,1.51692
281,18652,0.713465,-2.49131,-1.48664,-5.307,4.62536,-0.529538,1.62302,1.51692
282,18717,0.713465,-2.49131,-1.48664,-5.307,4.62536,-0.529538,1.62302,1.51692
283,18780,0.713465,-2.49131,-1.48664,-5.307,4.62536,-0.529538,1.62302,1.51692
284,18860,0.713465,-2.49131,-1.48664,-5.307,4.62536,-0.529538,1.62302,1.51692
285,18945,0.713465,-2.49131,-1.48664,-5.307,4.62536,-0.529538,1.62302,1.51692
286,19006,0.713465,-2.49131,-1.48664,-5.307,4.62536,-0.529538,1.62302,1.51692
