0,0,0,0,0,0,0,0,0
1.0,0.8769401110061156,1.3201293545415727,0.00014999382434264055,0.00015898016614394818,-0.0,-0.0,0.0,0.0
2.0,1.7170671270447213,2.6049981080523943,0.0001498194260472675,0.00015962156449991468,-0.0,3.1764592390667293e-06,-6.122196911944513e-06,-8.0642113261423e-06
3.0,2.5221156737362636,3.8555494003188286,0.00014968471816387068,0.00016024217842466393,-0.0,6.271888327466451e-06,-1.1987389937876063e-05,-1.591302789780805e-05
4.0,3.293734153846344,5.072706923850621,0.00014958706291126289,0.00016083990340067528,-0.0,9.29181110467036e-06,-1.760768904914115e-05,-2.3552211028099764e-05
5.0,4.033488554625556,6.257374641787516,0.00014952387177520984,0.00016141305328113515,-0.0,1.2241180270927643e-05,-2.299460226800326e-05,-3.0987403233467314e-05
6.0,4.742866236141352,7.410436697062074,0.00014949262883750988,0.00016196031883871167,-0.0,1.512444014782746e-05,-2.8159062247889246e-05,-3.822412651049752e-05
7.0,5.423279665606796,8.53275745787316,0.00014949090798672542,0.00016248072804664855,-0.0,1.794558225789699e-05,-3.311145272093499e-05,-4.5267781781021374e-05
8.0,6.076070070773408,9.625181657716677,0.00014951638514525305,0.00016297360846232283,-0.0,2.070819460613686e-05,-3.786163456851827e-05,-5.212364916989579e-05
9.0,6.702510992094641,10.688534598694133,0.00014956684646031843,0.000163438551952084,-0.0,2.3415505430987294e-05,-4.241897132675235e-05,-5.8796888860402664e-05
10.0,7.303811718809405,11.723622395066489,0.0001496401932481764,0.0001638753818924595,-0.0,2.607042209171102e-05,-4.679235398526525e-05,-6.52925423361902e-05
11.0,7.881120598534978,12.73123224045395,0.00014973444434725772,0.00016428412290198126,-0.0,2.8675565671980658e-05,-5.099022497558815e-05,-7.161553386905878e-05
12.0,8.435528213560435,13.712132687048006,0.00014984773642364195,0.00016466497309590498,-0.0,3.123330180399514e-05,-5.502060127647263e-05,-7.777067215119154e-05
13.0,8.968070419934863,14.667073928987744,0.00014997832267787722,0.0001650182788095138,-0.0,3.374576815228233e-05,-5.889109658860199e-05,-8.376265200076372e-05
14.0,9.479731247766825,15.596788084896376,0.00015012457032307573,0.00016534451170160982,-0.0,3.621489894011805e-05,-6.260894255142955e-05,-8.959605609299e-05
15.0,9.971445662991842,16.50198947667124,0.00015028495713800065,0.0001656442481257658,-0.0,3.864244685301105e-05,-6.618100899108858e-05,-9.527535668604192e-05
16.0,10.44410219230636,17.383374903131777,0.0001504580673435235,0.000165918150640901,-0.0,4.1030002611910124e-05,-6.961382320116662e-05,-0.0001008049173240792
17.0,10.898545414079342,18.241623908184554,0.00015064258700463269,0.00016616695152308158,-0.0,4.337901247272955e-05,-7.291358826820159e-05,-0.00010618899450886994
18.0,11.335578318894845,19.07739904386832,0.00015083729912166344,0.00016639143813574036,-0.0,4.56907938776677e-05,-7.608620046152531e-05,-0.00011143173933791768
19.0,11.755964543999307,19.891346129079295,0.0001510410785423677,0.00016659244001463228,-0.0,4.796654945688213e-05,-7.913726571295951e-05,-0.00011653719911131211
20.0,12.160430486366572,20.68409450501539,0.000151252886799807,0.00016677081752585813,-0.0,5.0207379555800095e-05,-8.207211521620067e-05,-0.00012150931891219193
21.0,12.549667299386073,21.45625728847134,0.0001514717669589632,0.0001669274519594593,-0.0,5.241429344313075e-05,-8.489582017879685e-05,-0.00012635194316716486
22.0,12.924332778352932,22.20843162410675,0.00015169683853668642,0.00016706323692679742,-0.0,5.4588219337090055e-05,-8.761320576166078e-05,-0.00013106881719359946
23.0,13.285053140017133,22.94119893672894,0.0001519272925445195,0.00016717907093670827,-0.0,5.673001337204494e-05,-9.022886424227406e-05,-0.00013566358874064308
24.0,13.632424701451397,23.65512518450716,0.0001521623866915364,0.00016727585103286596,-0.0,5.8840467614421366e-05,-9.274716743828409e-05,-0.00014013980953032982
25.0,13.967015463440413,24.350761113883618,0.00015240144077416994,0.00016735446738262456,-0.0,6.092031722500416e-05,-9.517227842821275e-05,-0.00014450093680437836
26.0,14.289366603491068,25.02864251678406,0.00015264383227172343,0.00016741579871556168,-0.0,6.297024685448495e-05,-9.750816260559876e-05,-0.00014875033488135486
27.0,14.59999388342515,25.689290490566734,0.00015288899215954046,0.00016746070851788133,-0.0,6.499089635004546e-05,-9.975859810217528e-05,-0.00015289127672788268
28.0,14.899388976351888,26.333211700990862,0.00015313640094640358,0.0001674900418965773,-0.0,6.698286584276831e-05,-0.0001019271856147208,-0.0001569269455465806
29.0,15.188020717635144,26.960898648339302,0.00015338558493841636,0.00016750462303473805,-0.0,6.89467202785631e-05,-0.00010401735766907521,-0.00016086043638244548
30.0,15.46633628427482,27.572829936697918,0.00015363611272821556,0.00016750525316650404,-0.0,7.088299344901757e-05,-0.00010603238735353811,-0.00016469475774850335
31.0,15.734762306919562,28.169470546278088,0.00015388759190570388,0.00016749270900693272,-0.0,7.279219157294231e-05,-0.00010797539655250452,-0.00016843283327074344
32.0,15.993705918521442,28.751272108569413,0.00015413966598446844,0.00016746774157834547,-0.0,7.467479647438674e-05,-0.00010984936370977796,-0.0001720775033516414
33.0,16.243555743436715,29.3186731840272,0.00015439201153652935,0.0001674310753806255,-0.0,7.653126839840317e-05,-0.00011165713114956124,-0.0001756315268509721
34.0,16.484682830571984,29.872099541932446,0.00015464433552696895,0.00016738340785838807,-0.0,7.836204850181001e-05,-0.00011340141198168239,-0.00017909758278210542
35.0,16.717441533974522,30.411964442010696,0.0001548963728392468,0.00016732540912297027,-0.0,8.016756105258168e-05,-0.00011508479661618388,-0.00018247827202157388
36.0,16.942170344070174,30.93866891735823,0.00015514788398153292,0.0001672577218918002,-0.0,8.194821536823064e-05,-0.00011670975891100278,-0.00018577611902938435
37.0,17.15919267256362,31.452602058198732,0.00015539865296414841,0.00016718096161190735,-0.0,8.370440752060751e-05,-0.00011827866197510605,-0.00018899357357731567
38.0,17.368817593834446,31.95414129597912,0.00015564848533814444,0.00016709571673817185,-0.0,8.54365218318703e-05,-0.00011979376364812818,-0.00019213301248228955
39.0,17.571340545488905,32.443652687308564,0.00015589720638512248,0.00016700254914037214,-0.0,8.71449321839899e-05,-0.0001212572216762921,-0.00019519674134181323
40.0,17.76704399056201,32.92149119724787,0.00015614465944859451,0.00016690199461623088,-0.0,8.883000316195791e-05,-0.00012267109860318313,-0.00019818699626846428
