dx1,dy1,dz1,dx2,dy2,dz2,dq1_max[deg],dq1_mean[deg],dq2_max[deg],dq2_mean[deg]
0.0,1.6999999999999762,0.0,0.0,0.0,0.0,5.2830850293617004e-05,1.128363806367403e-05,1.4389132360292933e-05,1.8501252926104487e-06
0.0,1.7999999999999758,0.0,0.0,0.0,0.0,5.593854925933783e-05,1.1947381648803863e-05,1.5235551614978249e-05,1.9589562095950733e-06
0.0,1.8999999999999755,0.0,0.0,0.0,0.0,5.904624844532691e-05,1.2611125244370112e-05,1.6081970983350402e-05,2.06778712690401e-06
0.0,1.9999999999999751,0.0,0.0,0.0,0.0,6.215394785158423e-05,1.3274868868142927e-05,1.6928390294879136e-05,2.1766180502226838e-06
0.0,2.0999999999999748,0.0,0.0,0.0,0.0,6.52616474496881e-05,1.393861250475339e-05,1.7774809549564452e-05,2.28544897226006e-06
0.0,2.1999999999999744,0.0,0.0,0.0,0.0,6.836934726095478e-05,1.4602356162305164e-05,1.862122866214122e-05,2.3942798950834354e-06
0.0,2.299999999999974,0.0,0.0,0.0,0.0,7.147704728538429e-05,1.5266099836218685e-05,1.946764777471799e-05,2.5031108184757444e-06
0.0,2.3999999999999737,0.0,0.0,0.0,0.0,7.458474750876576e-05,1.592984352806266e-05,2.031406719993356e-05,2.611941750577675e-06
0.0,2.4999999999999734,0.0,0.0,0.0,0.0,7.76924479595209e-05,1.659358724123469e-05,2.1160486426197167e-05,2.720772682163926e-06
0.0,2.599999999999973,0.0,0.0,0.0,0.0,8.080014861633344e-05,1.7257330965831067e-05,2.2006905197713422e-05,2.8296036061858718e-06
0.0,2.6999999999999726,0.0,0.0,0.0,0.0,8.390784949341423e-05,1.792107471910366e-05,2.2853324679772413e-05,2.938434550457178e-06
0.0,2.7999999999999723,0.0,0.0,0.0,0.0,8.701555056944699e-05,1.858481848664288e-05,2.369974360760807e-05,3.047265482490797e-06
0.0,2.899999999999972,0.0,0.0,0.0,0.0,9.012325187285342e-05,1.9248562270704618e-05,2.4546162791239112e-05,3.1560964231236613e-06
0.0,2.9999999999999716,0.0,0.0,0.0,0.0,9.323095338231724e-05,1.991230608000639e-05,2.5392581576966222e-05,3.264927356393501e-06
0.0,3.0999999999999712,0.0,0.0,0.0,0.0,9.633865509073303e-05,2.0576049900124523e-05,2.6239000860073247e-05,3.373758302738491e-06
0.0,3.199999999999971,0.0,0.0,0.0,0.0,9.944635700520621e-05,2.123979373992992e-05,2.7085419858963178e-05,3.4825892470905275e-06
0.0,3.2999999999999705,0.0,0.0,0.0,0.0,0.00010255405911863136,2.190353759876446e-05,2.7931838943118237e-05,3.59142019386616e-06
0.0,3.39999999999997,0.0,0.0,0.0,0.0,0.00010566176147364104,2.256728147991094e-05,2.8778257913586458e-05,3.700251143104223e-06
0.0,3.49999999999997,0.0,0.0,0.0,0.0,0.00010876946404181354,2.323102537746235e-05,2.9624676656681004e-05,3.8090820879601584e-06
0.0,3.5999999999999694,0.0,0.0,0.0,0.0,0.00011187716679472715,2.3894769293177597e-05,3.0471095740836063e-05,3.917913044358828e-06
0.0,3.699999999999969,0.0,0.0,0.0,0.0,0.00011498486978211986,2.4558513225796362e-05,3.13175142991895e-05,4.02674399051394e-06
0.0,3.7999999999999687,0.0,0.0,0.0,0.0,0.00011809257295425368,2.522225717655036e-05,3.216393311333832e-05,4.135574944348967e-06
0.0,3.8999999999999684,0.0,0.0,0.0,0.0,0.00012120027636797204,2.588600114922769e-05,3.301035232539107e-05,4.24440591139298e-06
0.0,3.999999999999968,0.0,0.0,0.0,0.0,0.0001243079799664315,2.6549745138378404e-05,3.3856770983220486e-05,4.353236866567937e-06
0.0,4.099999999999968,0.0,0.0,0.0,0.0,0.00012741568378515922,2.721348914658106e-05,3.470318996789956e-05,4.462067831882351e-06
0.0,4.199999999999967,0.0,0.0,0.0,0.0,0.00013052338782415518,2.7877233174364438e-05,3.5549608398355304e-05,4.570898787842268e-06
0.0,4.299999999999967,0.0,0.0,0.0,0.0,0.0001336310920621031,2.8540977218505248e-05,3.6396027368823525e-05,4.6797297568448055e-06
0.0,4.399999999999967,0.0,0.0,0.0,0.0,0.00013673879652031928,2.9204721284720533e-05,3.724244599823123e-05,4.788560723656904e-06
0.0,4.499999999999966,0.0,0.0,0.0,0.0,0.00013984650116327657,2.9868465365234642e-05,3.808886465606065e-05,4.897391689133815e-06
0.0,4.599999999999966,0.0,0.0,0.0,0.0,0.00014295420606202924,3.053220946745505e-05,3.893528334231178e-05,5.006222661800675e-06
0.0,4.6999999999999655,0.0,0.0,0.0,0.0,0.0001460619111384176,3.119595358396843e-05,3.978170211382803e-05,5.1150536373781585e-06
0.0,4.799999999999965,0.0,0.0,0.0,0.0,0.00014916961642086335,3.185969772174915e-05,4.062812080007916e-05,5.223884612066317e-06
0.0,4.899999999999965,0.0,0.0,0.0,0.0,0.00015227732195199906,3.252344187960682e-05,4.1474539301589175e-05,5.33271558835976e-06
0.0,4.9999999999999645,0.0,0.0,0.0,0.0,0.00015538502766787587,3.318718605420849e-05,4.232095801626201e-05,5.441546569239275e-06
