dx1,dy1,dz1,dx2,dy2,dz2,dq1_max[deg],dq1_mean[deg],dq2_max[deg],dq2_mean[deg]
0.0,0.0,0.0,0.0,0.0,-3.5000000000000053,0.46426018710817374,0.17658795603081337,0.2118277220911864,0.011591705510098662
0.0,0.0,0.0,0.0,0.0,-3.4000000000000057,0.4509291120552952,0.1715439553402593,0.2057515078206933,0.01126068331793087
0.0,0.0,0.0,0.0,0.0,-3.300000000000006,0.4376019456016209,0.16649956617784686,0.19967670287165618,0.010929642690328608
0.0,0.0,0.0,0.0,0.0,-3.2000000000000064,0.4242786880464955,0.16145478781322037,0.19360330743899112,0.010598583631929781
0.0,0.0,0.0,0.0,0.0,-3.1000000000000068,0.41095933968661313,0.1564096195158727,0.18753132171663367,0.010267506147404312
0.0,0.0,0.0,0.0,0.0,-3.000000000000007,0.39764390081609946,0.15136406055515367,0.18146074589775196,0.0099364102414292
0.0,0.0,0.0,0.0,0.0,-2.9000000000000075,0.3843323717264333,0.14631811020027133,0.1753915801746615,0.009605295918705533
0.0,0.0,0.0,0.0,0.0,-2.800000000000008,0.37102475270654267,0.14127176772029343,0.16932382473885355,0.009274163183979112
0.0,0.0,0.0,0.0,0.0,-2.700000000000008,0.35772104404267324,0.1362250323841418,0.1632574797808104,0.008943012041996939
0.0,0.0,0.0,0.0,0.0,-2.6000000000000085,0.3444212460185554,0.1311779034606048,0.15719254549044592,0.008611842497534484
0.0,0.0,0.0,0.0,0.0,-2.500000000000009,0.33112535891527983,0.1261303802183281,0.1511290220565371,0.00828065455537963
0.0,0.0,0.0,0.0,0.0,-2.4000000000000092,0.3178333830113722,0.12108246192582396,0.14506690966733515,0.007949448220364488
0.0,0.0,0.0,0.0,0.0,-2.3000000000000096,0.30454531858272915,0.11603415174278907,0.13900620851006806,0.007618223520458301
0.0,0.0,0.0,0.0,0.0,-2.20000000000001,0.2912611659026503,0.11098545167328039,0.13294691877088383,0.007286980476777376
0.0,0.0,0.0,0.0,0.0,-2.1000000000000103,0.2779809252419305,0.10593932989381113,0.12688904063566042,0.006955798485122912
0.0,0.0,0.0,0.0,0.0,-2.0000000000000107,0.2647045968687287,0.10089857569650983,0.12083257428889738,0.006624751984647542
0.0,0.0,0.0,0.0,0.0,-1.900000000000011,0.2514321810485889,0.09585742852425228,0.11477751991444052,0.00629368725177854
0.0,0.0,0.0,0.0,0.0,-1.8000000000000114,0.23816367804453975,0.09081588765052045,0.1087238776955246,0.005962604291544149
0.0,0.0,0.0,0.0,0.0,-1.7000000000000117,0.22489908811702009,0.0857739523486735,0.1026716478142049,0.00563150310897986
0.0,0.0,0.0,0.0,0.0,-1.600000000000012,0.2116384115238823,0.08073162189193624,0.09662083045186876,0.005300384371914499
0.0,0.0,0.0,0.0,0.0,-1.5000000000000124,0.19838164852040308,0.07568889555341665,0.09057142578899402,0.004969247389148344
0.0,0.0,0.0,0.0,0.0,-1.4000000000000128,0.1851287993593438,0.07064577260609664,0.08452343400531959,0.004638092109784834
0.0,0.0,0.0,0.0,0.0,-1.3000000000000131,0.17187986429080837,0.06560225232282174,0.07847685527978854,0.004306918538986334
0.0,0.0,0.0,0.0,0.0,-1.2000000000000135,0.15863484356246005,0.06055833397632947,0.07243168979037762,0.003975726681976857
