dx1,dy1,dz1,dx2,dy2,dz2,dq1_max[deg],dq1_mean[deg],dq2_max[deg],dq2_mean[deg]
0.0,0.0,0.0,0.0,-5.0,0.0,1.4949561278609877,0.4692412165122268,2.508499291682952,0.2049436899228001
0.0,0.0,0.0,0.0,-4.9,0.0,1.4656308365798907,0.4599190443131706,2.4573322242153495,0.2007760478285792
0.0,0.0,0.0,0.0,-4.800000000000001,0.0,1.4362823952622819,0.4505961291845128,2.4130191775739434,0.19661380028318973
0.0,0.0,0.0,0.0,-4.700000000000001,0.0,1.4069107867845503,0.4412710871480418,2.4026300411598385,0.19244968707835802
0.0,0.0,0.0,0.0,-4.600000000000001,0.0,1.3775159940343968,0.43193963696402876,2.350571215804706,0.18826070906587933
0.0,0.0,0.0,0.0,-4.500000000000002,0.0,1.3480979999107348,0.4226074937009371,2.298554454081142,0.18407791085625877
0.0,0.0,0.0,0.0,-4.400000000000002,0.0,1.3186567873240733,0.4132746499412615,2.2465795873563366,0.17990127077441637
0.0,0.0,0.0,0.0,-4.3000000000000025,0.0,1.2891923391966174,0.40394109830465014,2.194646448376517,0.17573076724515796
0.0,0.0,0.0,0.0,-4.200000000000003,0.0,1.2597046384622388,0.39460683144770586,2.1427548712554056,0.17156637879256229
0.0,0.0,0.0,0.0,-4.100000000000003,0.0,1.2301936680666898,0.38526417661637,2.090912900077541,0.1674068774694658
0.0,0.0,0.0,0.0,-4.0000000000000036,0.0,1.2006594109677735,0.3759074481144885,2.0391126367374,0.16325301676427376
0.0,0.0,0.0,0.0,-3.900000000000004,0.0,1.1711018501352868,0.366549961536398,1.9873534092652534,0.15910519334693302
0.0,0.0,0.0,0.0,-3.8000000000000043,0.0,1.1415209685514753,0.3571917096718951,1.9356350573246033,0.15496338610847626
0.0,0.0,0.0,0.0,-3.7000000000000046,0.0,1.111916749210664,0.34783268534674394,1.883957421888951,0.15082757403600688
0.0,0.0,0.0,0.0,-3.600000000000005,0.0,1.082289175119854,0.3384728814224798,1.832320345230329,0.14669773621208954
0.0,0.0,0.0,0.0,-3.5000000000000053,0.0,1.0526382292986227,0.3291122667360042,1.7807250890981408,0.14257364878627155
0.0,0.0,0.0,0.0,-3.4000000000000057,0.0,1.022963894779167,0.3197507375690498,1.729177070978622,0.1384544823420815
0.0,0.0,0.0,0.0,-3.300000000000006,0.0,0.9932661546066726,0.31038840456151734,1.6776691126679566,0.1343412140760628
0.0,0.0,0.0,0.0,-3.2000000000000064,0.0,0.963544991839214,0.3010252607168893,1.6262010616997742,0.13023382341855072
0.0,0.0,0.0,0.0,-3.1000000000000068,0.0,0.9338003895479972,0.2916613081212197,1.574772766851538,0.12613228989227063
0.0,0.0,0.0,0.0,-3.000000000000007,0.0,0.9040323308174578,0.28229655109683843,1.5233840781346117,0.12203659311177265
0.0,0.0,0.0,0.0,-2.9000000000000075,0.0,0.874240798745376,0.2729309604872875,1.4797071635657488,0.11794671278287411
0.0,0.0,0.0,0.0,-2.800000000000008,0.0,0.8444257764430603,0.2635604836330585,1.4448707868185835,0.11383589741889784
0.0,0.0,0.0,0.0,-2.700000000000008,0.0,0.8145872470353339,0.25418714022327255,1.3927363292511643,0.1097175326256643
0.0,0.0,0.0,0.0,-2.6000000000000085,0.0,0.7847251936607478,0.2448029499089041,1.3406415705239283,0.10560453484305861
0.0,0.0,0.0,0.0,-2.500000000000009,0.0,0.7548395994718362,0.2354072793471955,1.2885863620324471,0.10149685902286286
0.0,0.0,0.0,0.0,-2.4000000000000092,0.0,0.7249304476349465,0.22601072214000623,1.2365705564003804,0.0973949151716784
0.0,0.0,0.0,0.0,-2.3000000000000096,0.0,0.6949977213306795,0.21661327162157387,1.184594007469471,0.09329868339185035
0.0,0.0,0.0,0.0,-2.20000000000001,0.0,0.6650414037538042,0.2072148645874809,1.1326588475570247,0.08920772070591443
0.0,0.0,0.0,0.0,-2.1000000000000103,0.0,0.6350614781135135,0.19781542244624897,1.0807677403964249,0.08512147395700162
0.0,0.0,0.0,0.0,-2.0000000000000107,0.0,0.60505792763351,0.18841506441586992,1.0289154322924787,0.0810408670643436
0.0,0.0,0.0,0.0,-1.900000000000011,0.0,0.5750307355520619,0.17901378396152504,0.9771017819910952,0.07696588044589858
0.0,0.0,0.0,0.0,-1.8000000000000114,0.0,0.5449798851222312,0.16961157458094606,0.9253266494057044,0.07289649460548313
0.0,0.0,0.0,0.0,-1.7000000000000117,0.0,0.5149053596100117,0.16020839888322783,0.8735898956069832,0.06883254213905814
0.0,0.0,0.0,0.0,-1.600000000000012,0.0,0.484807142293846,0.1508041817410547,0.8218913828138881,0.06477367475776924
0.0,0.0,0.0,0.0,-1.5000000000000124,0.0,0.454685216478353,0.14139890041087963,0.7702349186860857,0.06071951656608109
