dx1,dy1,dz1,dx2,dy2,dz2,dq1_max[deg],dq1_mean[deg],dq2_max[deg],dq2_mean[deg]
0.0,0.0,0.0,-0.20000000000001705,0.0,0.0,0.02455008106950629,0.007445201942608788,0.09644295800676161,0.018359294155740523
0.0,0.0,0.0,-0.10000000000001741,0.0,0.0,0.012346155266570236,0.003718609909953514,0.04824892894160371,0.009127144478759067
0.0,0.0,0.0,-1.7763568394002505e-14,0.0,0.0,1.4210854715202004e-14,6.059279472222334e-16,1.9539925233402755e-14,2.6078054888101923e-15
0.0,0.0,0.0,0.09999999999998188,0.0,0.0,0.012489221968408515,0.003713555017895462,0.048303941194788536,0.009042224087735189
0.0,0.0,0.0,0.19999999999998153,0.0,0.0,0.025121234632564438,0.007424559776907331,0.09666300742567557,0.01801510494884605
0.0,0.0,0.0,0.29999999999998117,0.0,0.0,0.037888176001217744,0.011135448177006659,0.14507731187865147,0.026934303844884388
0.0,0.0,0.0,0.3999999999999808,0.0,0.0,0.05079140501155166,0.01484779283273208,0.19354696814670547,0.03580755751877195
0.0,0.0,0.0,0.49999999999998046,0.0,0.0,0.06382988297731629,0.018562728171892272,0.24207209023161624,0.044642538381062115
0.0,0.0,0.0,0.5999999999999801,0.0,0.0,0.07699113346578201,0.022281853561037714,0.290652792546112,0.05345158052526406
0.0,0.0,0.0,0.6999999999999797,0.0,0.0,0.09028275065560365,0.026005293456518298,0.3392891899135577,0.062236805362063004
0.0,0.0,0.0,0.7999999999999794,0.0,0.0,0.10370829498369005,0.029734552292927426,0.38798139757250283,0.07100211522615459
0.0,0.0,0.0,0.899999999999979,0.0,0.0,0.11724129989887899,0.0334694623518104,0.4367295311772921,0.07975741922920082
0.0,0.0,0.0,0.9999999999999787,0.0,0.0,0.1309073129163636,0.03721140458396461,0.4855337067992309,0.08849952057914072
0.0,0.0,0.0,1.0999999999999783,0.0,0.0,0.14468966990470733,0.040959739870865944,0.5343940409292145,0.09723453500729513
0.0,0.0,0.0,1.199999999999978,0.0,0.0,0.15858517393974125,0.044715190982263266,0.5833106504799446,0.10596660231253113
0.0,0.0,0.0,1.2999999999999776,0.0,0.0,0.17260559421443133,0.048478625504774865,0.6322836527870805,0.11469729915083685
0.0,0.0,0.0,1.3999999999999773,0.0,0.0,0.1867317164877278,0.052249527490785035,0.6813131656110158,0.1234293134106437
0.0,0.0,0.0,1.499999999999977,0.0,0.0,0.20097355719278198,0.05602896601296046,0.730399307140118,0.13216354880726142
0.0,0.0,0.0,1.5999999999999766,0.0,0.0,0.21532710098033192,0.05981645062887186,0.7795421959904587,0.1409029884772319
0.0,0.0,0.0,1.6999999999999762,0.0,0.0,0.22978491478741603,0.06361271584800428,0.8287419512098637,0.14964769092592445
0.0,0.0,0.0,1.7999999999999758,0.0,0.0,0.2443454565215859,0.0674168308247293,0.8779986922777283,0.15840100138932675
0.0,0.0,0.0,1.8999999999999755,0.0,0.0,0.25900858249875114,0.07122975388952775,0.9273125391094936,0.16715990633316488
0.0,0.0,0.0,1.9999999999999751,0.0,0.0,0.273854983730601,0.07505526900919951,0.9766836120554245,0.1759357077333866
0.0,0.0,0.0,2.0999999999999748,0.0,0.0,0.28873687398716186,0.07888629171689902,1.0261120319061945,0.18471521187047515
0.0,0.0,0.0,2.1999999999999744,0.0,0.0,0.30372155854368543,0.08272665057271848,1.0755979198914503,0.19350401953119636
0.0,0.0,0.0,2.299999999999974,0.0,0.0,0.31878861034820716,0.08657441398477894,1.1251413976837057,0.20230574969872625
0.0,0.0,0.0,2.3999999999999737,0.0,0.0,0.3339527821585193,0.09043164760738807,1.1747425874002602,0.21111643002646327
0.0,0.0,0.0,2.4999999999999734,0.0,0.0,0.3492356766181359,0.09429875205007386,1.2244016116043355,0.2199443916634777
0.0,0.0,0.0,2.599999999999973,0.0,0.0,0.36460306696075406,0.0981725405323954,1.274118593307847,0.2287832880120266
0.0,0.0,0.0,2.6999999999999726,0.0,0.0,0.38006227571418094,0.10205462915725731,1.3238936559722418,0.23763360014025448
0.0,0.0,0.0,2.7999999999999723,0.0,0.0,0.39563401132737397,0.10594697223938065,1.3737269235127627,0.24650428644741268
0.0,0.0,0.0,2.899999999999972,0.0,0.0,0.41127382411910673,0.10984607848291976,1.4236185202982625,0.25538309134977866
0.0,0.0,0.0,2.9999999999999716,0.0,0.0,0.42706053853275705,0.11375850164576067,1.4735685711535922,0.2642889410397488
0.0,0.0,0.0,3.0999999999999712,0.0,0.0,0.4429129958401319,0.1176778964930227,1.5245640657924753,0.273204816492202
0.0,0.0,0.0,3.199999999999971,0.0,0.0,0.45883023073650975,0.12160182637408208,1.5788478353954822,0.2821291412401349
0.0,0.0,0.0,3.2999999999999705,0.0,0.0,0.47487936856587964,0.12553704936088586,1.6335519825137368,0.29107847330308373
0.0,0.0,0.0,3.39999999999997,0.0,0.0,0.49096941730171295,0.12947694853987704,1.6882723465262828,0.3000349121627449
0.0,0.0,0.0,3.49999999999997,0.0,0.0,0.5071918167924423,0.13342884558947204,1.7434101757055096,0.30901248628064
0.0,0.0,0.0,3.5999999999999694,0.0,0.0,0.5234783799241995,0.13738855690439197,1.7986817781020115,0.3180049560474483
0.0,0.0,0.0,3.699999999999969,0.0,0.0,0.5398390292542388,0.1413556374693879,1.854115335888686,0.32701128983999767
0.0,0.0,0.0,3.7999999999999687,0.0,0.0,0.5563189497704712,0.14533381823953387,1.9099035669962134,0.33603767821261604
0.0,0.0,0.0,3.8999999999999684,0.0,0.0,0.5728413038229263,0.14931828893846086,1.965708983422875,0.3450686950847117
0.0,0.0,0.0,3.999999999999968,0.0,0.0,0.589506666599533,0.1533157155412912,2.021968151092455,0.3541320086872326
0.0,0.0,0.0,4.099999999999968,0.0,0.0,0.6062515501740222,0.15732098433624606,2.078402560985392,0.36321106191439334
0.0,0.0,0.0,4.199999999999967,0.0,0.0,0.6230397840357682,0.1613317499286956,2.134855096187806,0.37229488220207696
0.0,0.0,0.0,4.299999999999967,0.0,0.0,0.6398956915756742,0.16535052439282022,2.1914305249208894,0.3813933328331167
0.0,0.0,0.0,4.399999999999967,0.0,0.0,0.6568434818119755,0.169378215697358,2.248231761668748,0.3905129410600213
0.0,0.0,0.0,4.499999999999966,0.0,0.0,0.6738878525786305,0.17341528821951438,2.3052771324373467,0.3996500865104526
0.0,0.0,0.0,4.599999999999966,0.0,0.0,0.6910580939755135,0.17746587480811124,2.362689333775549,0.40881175439837864
0.0,0.0,0.0,4.6999999999999655,0.0,0.0,0.7082729791774653,0.18152153251030212,2.4201209288767203,0.41798853485306964
0.0,0.0,0.0,4.799999999999965,0.0,0.0,0.7255323847893607,0.18558291235256544,2.4775716936106633,0.4271702870671555
0.0,0.0,0.0,4.899999999999965,0.0,0.0,0.7429037862994079,0.18965606919481043,2.5353261837785865,0.43637518105161244
0.0,0.0,0.0,4.9999999999999645,0.0,0.0,0.7603610672248209,0.19373780496990792,2.593272320876654,0.4456049202159394
